CCCM_IDP_Site_Code,Region,District,IDP_Site,Latitude,Longitude
CCCM-2023-SO220116-0863,Banadir,Mogadishu Dayniile,Kobciye - Bawaqo,2.0830524,45.2923773
CCCM-2023-SO220116-0864,Banadir,Mogadishu Dayniile,Kobciye - Gacal,2.0834941,45.2931358
CCCM-2023-SO220116-0796,Banadir,Mogadishu Dayniile,Koorsan - Sabriye,2.061543,45.280863
CCCM-2023-SO220116-1034,Banadir,Mogadishu Dayniile,Kor Damac - Buur Bishaar,2.093835,45.287408
CCCM-2023-SO220116-1035,Banadir,Mogadishu Dayniile,Kor Damac - Gabaldiye,2.093398,45.286722
CCCM-2023-SO220116-0056,Banadir,Mogadishu Dayniile,Koraar - Bakaarey,2.0701518,45.2302628
CCCM-2023-SO220116-0057,Banadir,Mogadishu Dayniile,Koraar - Degalole,2.0704525,45.2302957
CCCM-2023-SO220116-0058,Banadir,Mogadishu Dayniile,Koraar - Koraar,2.0704103,45.2302868
CCCM-2023-SO220116-0279,Banadir,Mogadishu Dayniile,Kulan - Deeqo Rabe 2,2.0735134,45.2528832
CCCM-2023-SO220116-0280,Banadir,Mogadishu Dayniile,Kulan - Deqrabi,2.0733386,45.2522609
CCCM-2023-SO220116-0281,Banadir,Mogadishu Dayniile,Kulan - Owliyo,2.0733569,45.2525703
CCCM-2023-SO220116-0797,Banadir,Mogadishu Dayniile,Kulmis 3,2.066554,45.276476
CCCM-2023-SO220116-0798,Banadir,Mogadishu Dayniile,Kulmis 3 - Caawale,2.063789,45.280495
CCCM-2023-SO220116-0799,Banadir,Mogadishu Dayniile,Kulmis 4,2.063759,45.280489
CCCM-2023-SO220116-0060,Banadir,Mogadishu Dayniile,Kulmis 4 - Barsan,2.0769962,45.2297825
CCCM-2023-SO220116-0061,Banadir,Mogadishu Dayniile,Kulmis 4 - Burkud2,2.0760779,45.2296603
CCCM-2023-SO220116-1036,Banadir,Mogadishu Dayniile,Kun Deeq - Boorar 2,2.097598,45.28616
CCCM-2023-SO220116-0867,Banadir,Mogadishu Dayniile,Kuntuwarey - Deg-Mamow,2.0868775,45.2926576
CCCM-2023-SO220116-0868,Banadir,Mogadishu Dayniile,Kuntuwarey - Garaslay,2.0864731,45.292661
CCCM-2023-SO220116-0869,Banadir,Mogadishu Dayniile,Kuntuwarey - Wasaariyaad,2.0868976,45.2926591
CCCM-2023-SO220116-0063,Banadir,Mogadishu Dayniile,Kunyo Barow - Buaale,2.0771153,45.2275749
CCCM-2023-SO220116-0064,Banadir,Mogadishu Dayniile,Kunyo Barow - Jilib,2.0774354,45.2274014
CCCM-2023-SO220116-0065,Banadir,Mogadishu Dayniile,Kunyo Barow - Kiwibaro,2.0767322,45.2278573
CCCM-2023-SO220116-1038,Banadir,Mogadishu Dayniile,Kuun Deqa - Shanta America,2.09371,45.284862
CCCM-2023-SO220116-0870,Banadir,Mogadishu Dayniile,Laabta Buur - Dalmar,2.09009,45.291393
CCCM-2023-SO220116-0284,Banadir,Mogadishu Dayniile,Libaanta Qoryole - Kheyrqabe,2.0747962,45.2545209
CCCM-2023-SO220116-0286,Banadir,Mogadishu Dayniile,Libaanta Qoryole - Talakeen,2.0739846,45.2536973
CCCM-2023-SO220116-0287,Banadir,Mogadishu Dayniile,Libaanta Qoryole - Warjano,2.0739657,45.2543785
CCCM-2023-SO220116-0288,Banadir,Mogadishu Dayniile,Libaanta Shabelle - ,2.0758739,45.2547071
CCCM-2023-SO220116-0289,Banadir,Mogadishu Dayniile,Libaanta Shabelle - Alaanbur,2.075836,45.2546345
CCCM-2023-SO220116-0290,Banadir,Mogadishu Dayniile,Libaanta Shabelle - Baqdaad,2.0739655,45.2539046
CCCM-2023-SO220116-0294,Banadir,Mogadishu Dayniile,Libaanta Shabelle - Jawaari,2.0759154,45.2547431
CCCM-2023-SO220116-0295,Banadir,Mogadishu Dayniile,Libaanta Shabelle - Liibaanta Shabeele,2.0761321,45.2547497
CCCM-2023-SO220116-0296,Banadir,Mogadishu Dayniile,Libaanta Shabelle - Warjano,2.0743424,45.2544566
CCCM-2023-SO220116-0697,Banadir,Mogadishu Dayniile,Libin - Aqbal,2.0710994,45.2796418
CCCM-2023-SO220116-0698,Banadir,Mogadishu Dayniile,Libin - Gorgor,2.0709888,45.2798004
CCCM-2023-SO220116-0699,Banadir,Mogadishu Dayniile,Libin - Hubaal,2.0711533,45.2796382
CCCM-2023-SO220116-0871,Banadir,Mogadishu Dayniile,Maamuus - Buule,2.0838777,45.2956192
CCCM-2023-SO220116-0872,Banadir,Mogadishu Dayniile,Maamuus - Nadiif,2.0845573,45.296832
CCCM-2023-SO220116-0873,Banadir,Mogadishu Dayniile,Maamuus - Qalimow,2.0844364,45.2966137
CCCM-2023-SO220116-0874,Banadir,Mogadishu Dayniile,Maamuus - Qodqodow,2.083964,45.295615
CCCM-2023-SO220116-0875,Banadir,Mogadishu Dayniile,Maamuus - Sabaax,2.0840674,45.2960188
CCCM-2023-SO220116-0494,Banadir,Mogadishu Dayniile,Maansur - Allemagan,2.07543,45.265393
CCCM-2023-SO220116-0490,Banadir,Mogadishu Dayniile,Maansur - Budbud,2.07476,45.265007
CCCM-2023-SO220116-0495,Banadir,Mogadishu Dayniile,Maansur - Cagarweyne,2.074507,45.264525
CCCM-2023-SO220116-0492,Banadir,Mogadishu Dayniile,Maansur - Ugbaad,2.073372,45.265234
CCCM-2023-SO220116-0557,Banadir,Mogadishu Dayniile,Maareeye - Hakad,2.07273,45.268343
CCCM-2023-SO220116-0302,Banadir,Mogadishu Dayniile,Mako Iyo Madiino - Halgan,2.0778043,45.2566225
CCCM-2023-SO220116-0493,Banadir,Mogadishu Dayniile,Mako Iyo Madiino - Halgan,2.0724996,45.2536106
CCCM-2023-SO220116-0303,Banadir,Mogadishu Dayniile,Mako Iyo Madiino - Iftiin,2.077666,45.2562592
CCCM-2023-SO220116-0299,Banadir,Mogadishu Dayniile,Mako Iyo Madiino - Marwo,2.0775249,45.255859
CCCM-2023-SO220116-0305,Banadir,Mogadishu Dayniile,Mako Iyo Madiino - Sulub,2.0778311,45.256181
CCCM-2023-SO220116-0562,Banadir,Mogadishu Dayniile,Malable - Alla Weyn,2.072751,45.273142
CCCM-2023-SO220116-0563,Banadir,Mogadishu Dayniile,Malable - Basro,2.072751,45.273142
CCCM-2023-SO220116-0564,Banadir,Mogadishu Dayniile,Malable - Bilaal,2.072751,45.273142
CCCM-2023-SO220116-0565,Banadir,Mogadishu Dayniile,Malable - Boolimow,2.072751,45.273142
CCCM-2023-SO220116-0566,Banadir,Mogadishu Dayniile,Malable - Bulaay,2.072751,45.273142
CCCM-2023-SO220116-0568,Banadir,Mogadishu Dayniile,Malable - Farlibaax,2.072751,45.273142
CCCM-2023-SO220116-0569,Banadir,Mogadishu Dayniile,Malable - Istanbul,2.072276,45.272262
CCCM-2023-SO220116-0570,Banadir,Mogadishu Dayniile,Malable - Jameeco Shiino,2.072751,45.273142
CCCM-2023-SO220116-0571,Banadir,Mogadishu Dayniile,Malable - Jimbiley,2.072751,45.273142
CCCM-2023-SO220116-0572,Banadir,Mogadishu Dayniile,Malable - Kulanto,2.072276,45.272262
CCCM-2023-SO220116-0573,Banadir,Mogadishu Dayniile,Malable - Midnimo,2.072276,45.272262
CCCM-2023-SO220116-0574,Banadir,Mogadishu Dayniile,Malable - Muruqmaal,2.072276,45.272262
CCCM-2023-SO220116-0575,Banadir,Mogadishu Dayniile,Malable - Qalaafo,2.072276,45.272262
CCCM-2023-SO220116-0576,Banadir,Mogadishu Dayniile,Malable - Qodqod,2.072751,45.273142
CCCM-2023-SO220116-0577,Banadir,Mogadishu Dayniile,Malable - Wabi Shabeele,2.072276,45.272262
CCCM-2023-SO220116-0169,Banadir,Mogadishu Dayniile,Malable 2 - Nasiib,2.0702707,45.2360276
CCCM-2023-SO220116-0170,Banadir,Mogadishu Dayniile,Malable 2 - Quryo Weyne,2.0697411,45.2361165
CCCM-2023-SO220116-0306,Banadir,Mogadishu Dayniile,Maqsuud - Awdhiigle,2.0712467,45.2497506
CCCM-2023-SO220116-0422,Banadir,Mogadishu Dayniile,Mareeg - Alifow,2.0885909,45.250003
CCCM-2023-SO220116-0423,Banadir,Mogadishu Dayniile,Mareeg - Baladul Kariim,2.0880804,45.2511301
CCCM-2023-SO220116-0425,Banadir,Mogadishu Dayniile,Mareeg - Dahiney,2.0885464,45.2504695
CCCM-2023-SO220116-0426,Banadir,Mogadishu Dayniile,Mareeg - Dawoole,2.0884482,45.2509273
CCCM-2023-SO220116-0876,Banadir,Mogadishu Dayniile,Mareg - Don Cadale,2.095904,45.290154
CCCM-2023-SO220116-0877,Banadir,Mogadishu Dayniile,Mareg - Galmudug,2.095942,45.290166
CCCM-2023-SO220116-0878,Banadir,Mogadishu Dayniile,Marwo - Ceel-Buur,2.094375,45.291338
CCCM-2023-SO220116-0310,Banadir,Mogadishu Dayniile,Maslah - Al Muciim,2.0765433,45.2534417
CCCM-2023-SO220116-0311,Banadir,Mogadishu Dayniile,Maslah - Fatxul Qarib,2.0764834,45.2530557
CCCM-2023-SO220116-0702,Banadir,Mogadishu Dayniile,Maslax - Hayaan 1,2.067464,45.279912
CCCM-2023-SO220116-0703,Banadir,Mogadishu Dayniile,Maslax - Maslax,2.067622,45.278679
CCCM-2023-SO220116-0937,Banadir,Mogadishu Dayniile,Maydoog - Buqgoosaar,2.0907928,45.2869219
CCCM-2023-SO220116-0312,Banadir,Mogadishu Dayniile,Mina - Fatxul Qariib,2.0765689,45.2538552
CCCM-2023-SO220116-0066,Banadir,Mogadishu Dayniile,Mishra Alla Aamiin - Dabotan,2.0775653,45.2275804
CCCM-2023-SO220116-0068,Banadir,Mogadishu Dayniile,Mishra Alla Aamiin - Miyaale,2.0712007,45.2300534
CCCM-2023-SO220116-0069,Banadir,Mogadishu Dayniile,Mishra Alla Aamiin - Qarshe2,2.0780873,45.2282739
CCCM-2023-SO220116-0978,Banadir,Mogadishu Dayniile,Moybaaloo - Baado,2.085135,45.2749133
CCCM-2023-SO220116-1100,Banadir,Mogadishu Dayniile,Nabad Iyo Nolol - Deymodheere,2.098412,45.287618
CCCM-2023-SO220116-0172,Banadir,Mogadishu Dayniile,Nagaad - Maqsuud,2.07122,45.232018
CCCM-2023-SO220116-0174,Banadir,Mogadishu Dayniile,Nagaadweyn - Buurcade,2.0715686,45.2314348
CCCM-2023-SO220116-0175,Banadir,Mogadishu Dayniile,Nagaadweyn - Iimansuge,2.0710764,45.2319581
CCCM-2023-SO220116-0176,Banadir,Mogadishu Dayniile,Nagaadweyn - Nagaad,2.0715852,45.2313566
CCCM-2023-SO220116-0071,Banadir,Mogadishu Dayniile,Nagaadweyn - Qeer Qabe,2.071088,45.2306988
CCCM-2023-SO220116-0578,Banadir,Mogadishu Dayniile,Nasib Alle - Bunsuge,2.073075,45.2711433
CCCM-2023-SO220116-0579,Banadir,Mogadishu Dayniile,Nasib Alle - Daryel Bulsho,2.07272,45.2722623
CCCM-2023-SO220116-0581,Banadir,Mogadishu Dayniile,Nasib Alle - Har Macaane,2.0722066,45.2716118
CCCM-2023-SO220116-0582,Banadir,Mogadishu Dayniile,Nasib Alle - Raaxoley,2.072498,45.2722623
CCCM-2023-SO220116-0705,Banadir,Mogadishu Dayniile,Nasib Center - Kurtaan,2.070152,45.281053
CCCM-2023-SO220116-0313,Banadir,Mogadishu Dayniile,Nasiib - Nasiib,2.0702521,45.2508856
CCCM-2023-SO220116-1102,Banadir,Mogadishu Dayniile,Nasiye Bar Yare - Keyf,2.0972846,45.2903777
CCCM-2023-SO220116-0706,Banadir,Mogadishu Dayniile,New Kifaax,2.074797,45.285537
CCCM-2023-SO220116-0314,Banadir,Mogadishu Dayniile,Nicatu Rabi - Nimcatu Rabi,2.0720263,45.249435
CCCM-2023-SO220116-0881,Banadir,Mogadishu Dayniile,Nimcodoon,2.09009,45.291393
CCCM-2023-SO220116-0707,Banadir,Mogadishu Dayniile,Nusdariiq,2.07277,45.286503
CCCM-2023-SO220116-1103,Banadir,Mogadishu Dayniile,Nuurdiin,2.1006617,45.2898567
CCCM-2023-SO220116-0708,Banadir,Mogadishu Dayniile,Qaac-Dheer,2.067111,45.280086
CCCM-2023-SO220116-0883,Banadir,Mogadishu Dayniile,Qaboobe 5 - Bidhaanweyne,2.085301,45.291918
CCCM-2023-SO220116-0884,Banadir,Mogadishu Dayniile,Qaboobe 5 - Dhardhaar,2.084643,45.291813
CCCM-2023-SO220116-0886,Banadir,Mogadishu Dayniile,Qayr Qabe - Jamaal,2.098325,45.293175
CCCM-2023-SO220116-0887,Banadir,Mogadishu Dayniile,Qayr Qabe - Qeyr Qabe,2.098638,45.293764
CCCM-2023-SO220116-0888,Banadir,Mogadishu Dayniile,Qayr Qabe - Xawo Tako,2.099073,45.294249
CCCM-2023-SO220116-1104,Banadir,Mogadishu Dayniile,Qoob-Yaxaas,2.101451,45.291518
CCCM-2023-SO220116-1041,Banadir,Mogadishu Dayniile,Qoslaaye - Heeridiid,2.094813,45.282653
CCCM-2023-SO220116-0072,Banadir,Mogadishu Dayniile,Qurac Dheere - Dal I Duur,2.0767264,45.2283157
CCCM-2023-SO220116-0073,Banadir,Mogadishu Dayniile,Qurac Dheere - Quracdhere,2.076487,45.2282995
CCCM-2023-SO220116-0074,Banadir,Mogadishu Dayniile,Qurac Dheere - Yimbis,2.0765557,45.2284162
CCCM-2023-SO220116-0497,Banadir,Mogadishu Dayniile,Rabi Suge,2.0707032,45.2515453
CCCM-2023-SO220116-0317,Banadir,Mogadishu Dayniile,Rabi Suge - Nafiso,2.0709401,45.2510989
CCCM-2023-SO220116-0318,Banadir,Mogadishu Dayniile,Rabi Suge - Nafiso 1,2.0733053,45.2518376
CCCM-2023-SO220116-0499,Banadir,Mogadishu Dayniile,Rabi Suge - Wacdi,2.0705037,45.2516667
CCCM-2023-SO220116-0075,Banadir,Mogadishu Dayniile,Rabi Yasir - Gumbarer,2.075117,45.2293984
CCCM-2023-SO220116-0076,Banadir,Mogadishu Dayniile,Rabi Yasir - Modmode,2.0753934,45.2293497
CCCM-2023-SO220116-0077,Banadir,Mogadishu Dayniile,Rabi Yasir - War Dheer,2.0754427,45.2298479
CCCM-2023-SO220116-0078,Banadir,Mogadishu Dayniile,Rabi Yasir - Xareedley,2.0713623,45.2304356
CCCM-2023-SO220116-0500,Banadir,Mogadishu Dayniile,Rajo Wanaag,2.069745,45.2549256
CCCM-2023-SO220116-0889,Banadir,Mogadishu Dayniile,Ramaas - Al Bishaar,2.0920311,45.2902417
CCCM-2023-SO220116-0890,Banadir,Mogadishu Dayniile,Ramaas - Ciid,2.092338,45.290726
CCCM-2023-SO220116-0892,Banadir,Mogadishu Dayniile,Ramaas - Siin 2,2.092287,45.291397
CCCM-2023-SO220116-0893,Banadir,Mogadishu Dayniile,Ramaas - Tamaan,2.0927074,45.2903541
CCCM-2023-SO220116-0079,Banadir,Mogadishu Dayniile,Ramadhan - Bajeelo,2.0729391,45.2304955
CCCM-2023-SO220116-0080,Banadir,Mogadishu Dayniile,Ramadhan - Ciinle,2.0721529,45.2312884
CCCM-2023-SO220116-0081,Banadir,Mogadishu Dayniile,Ramadhan - Galcad,2.0725378,45.2313339
CCCM-2023-SO220116-0083,Banadir,Mogadishu Dayniile,Ramadhan - Rey Dab,2.0731077,45.2307466
CCCM-2023-SO220116-0085,Banadir,Mogadishu Dayniile,Ramadhan - Sagalciid2,2.072475,45.2308801
CCCM-2023-SO220116-0709,Banadir,Mogadishu Dayniile,Ramakulow - Ramakulow,2.0740039,45.2957199
CCCM-2023-SO220116-0501,Banadir,Mogadishu Dayniile,Rasmi - Al Cadaala,2.0658434,45.2568476
CCCM-2023-SO220116-0710,Banadir,Mogadishu Dayniile,Raso,2.069819,45.282673
CCCM-2023-SO220116-0319,Banadir,Mogadishu Dayniile,Rooble - Maka Iyo Madiino,2.077488,45.2557874
CCCM-2023-SO220116-1042,Banadir,Mogadishu Dayniile,Rug Janno,2.1000759,45.2832216
CCCM-2023-SO220116-0712,Banadir,Mogadishu Dayniile,Ruk Iyo Rasmi,2.074007,45.286862
CCCM-2023-SO220116-0429,Banadir,Mogadishu Dayniile,Rumaan - Taakulo,2.0909563,45.2538108
CCCM-2023-SO220116-0635,Banadir,Mogadishu Dayniile,Rumi Good - Maracade,2.083976,45.271514
CCCM-2023-SO220116-1106,Banadir,Mogadishu Dayniile,Rumi Good - Mawliid Yare,2.097473,45.290395
CCCM-2023-SO220116-1043,Banadir,Mogadishu Dayniile,Ruuxaanta - Risaala,2.099792,45.283547
CCCM-2023-SO220116-0713,Banadir,Mogadishu Dayniile,Saacid - Idey,2.0715163,45.2796329
CCCM-2023-SO220116-0714,Banadir,Mogadishu Dayniile,Saacid - Qurac,2.0706322,45.2789765
CCCM-2023-SO220116-0502,Banadir,Mogadishu Dayniile,Saafi - Al-Cadaala,2.0667072,45.2572999
CCCM-2023-SO220116-0503,Banadir,Mogadishu Dayniile,Sabiib - Alcadaala,2.0660541,45.2569359
CCCM-2023-SO220116-1044,Banadir,Mogadishu Dayniile,Sablal Sayf,2.093807,45.285077
CCCM-2023-SO220116-0895,Banadir,Mogadishu Dayniile,Sagaaroole,2.0945824,45.2909962
CCCM-2023-SO220116-0941,Banadir,Mogadishu Dayniile,Sahal,2.081679,45.291141
CCCM-2023-SO220116-0087,Banadir,Mogadishu Dayniile,Sahan Hooyo 1 - Barwaaqo,2.0729539,45.2330075
CCCM-2023-SO220116-0088,Banadir,Mogadishu Dayniile,Sahan Hooyo 1 - Baryare,2.0731187,45.2330428
CCCM-2023-SO220116-0090,Banadir,Mogadishu Dayniile,Sahan Hooyo 1 - Hubso,2.073051,45.2329421
CCCM-2023-SO220116-0178,Banadir,Mogadishu Dayniile,Sama Wade - Duurey,2.0717733,45.2320191
CCCM-2023-SO220116-1046,Banadir,Mogadishu Dayniile,Samaan,2.088203,45.283948
CCCM-2023-SO220116-0585,Banadir,Mogadishu Dayniile,Samakab,2.073109,45.271996
CCCM-2023-SO220116-1108,Banadir,Mogadishu Dayniile,Saxan Saxo - Barwaaqo,2.0999516,45.2877
CCCM-2023-SO220116-1109,Banadir,Mogadishu Dayniile,Saxan Saxo - Hanaan,2.1004844,45.2877143
CCCM-2023-SO220116-1047,Banadir,Mogadishu Dayniile,Saxansaxo - Himilo,2.0995174,45.2864096
CCCM-2023-SO220116-1048,Banadir,Mogadishu Dayniile,Saxansaxo - Labatogane,2.099816,45.285696
CCCM-2023-SO220116-0587,Banadir,Mogadishu Dayniile,Saxil - Qabowe2,2.067579,45.269833
CCCM-2023-SO220116-0179,Banadir,Mogadishu Dayniile,Shaacir - Baaloow,2.0710951,45.234123
CCCM-2023-SO220116-0182,Banadir,Mogadishu Dayniile,Shaacir - Bardhiire,2.071144,45.2341121
CCCM-2023-SO220116-0183,Banadir,Mogadishu Dayniile,Shaacir - Booc Yarey,2.0710866,45.2344432
CCCM-2023-SO220116-0184,Banadir,Mogadishu Dayniile,Shaacir - Bur Eyle,2.0710688,45.23419
CCCM-2023-SO220116-0185,Banadir,Mogadishu Dayniile,Shaacir - Buur Eylo,2.071106,45.2337256
CCCM-2023-SO220116-0186,Banadir,Mogadishu Dayniile,Shaacir - Shaacir,2.0711015,45.2340879
CCCM-2023-SO220116-1111,Banadir,Mogadishu Dayniile,Shabeeloyinka - Mahadaay,2.098411,45.292307
CCCM-2023-SO220116-1112,Banadir,Mogadishu Dayniile,Shabeeloyinka - Xariir Siin,2.098541,45.292097
CCCM-2023-SO220116-0093,Banadir,Mogadishu Dayniile,Shacir - Bocyerey,2.0754482,45.2303305
CCCM-2023-SO220116-0979,Banadir,Mogadishu Dayniile,Shamsu Diin - Faqru Diin,2.080806,45.277366
CCCM-2023-SO220116-0980,Banadir,Mogadishu Dayniile,Shamsu Diin - Kamalu Diin,2.082279,45.278009
CCCM-2023-SO220116-0981,Banadir,Mogadishu Dayniile,Shamsu Diin - Mooge,2.082032,45.277574
CCCM-2023-SO220116-0982,Banadir,Mogadishu Dayniile,Shamsu Diin - Nasru Diin,2.081398,45.277677
CCCM-2023-SO220116-0983,Banadir,Mogadishu Dayniile,Shamsu Diin - Sadex Geesood,2.081801,45.278047
CCCM-2023-SO220116-0984,Banadir,Mogadishu Dayniile,Shamsu Diin - Tawxiid,2.081906,45.277679
CCCM-2023-SO220116-0985,Banadir,Mogadishu Dayniile,Shancad - Sedex Xidig,2.081542,45.276621
CCCM-2023-SO220116-0986,Banadir,Mogadishu Dayniile,Shancad - Shakab,2.081536,45.276667
CCCM-2023-SO220116-0716,Banadir,Mogadishu Dayniile,Shangaani - Buulo Maree,2.073258,45.27902
CCCM-2023-SO220116-0717,Banadir,Mogadishu Dayniile,Shangaani - Ciiltire,2.073281,45.278488
CCCM-2023-SO220116-0719,Banadir,Mogadishu Dayniile,Shangaani - Kun Ciil,2.07307,45.279032
CCCM-2023-SO220116-0720,Banadir,Mogadishu Dayniile,Shangaani - Maslax,2.072874,45.278593
CCCM-2023-SO220116-0721,Banadir,Mogadishu Dayniile,Shangaani - Sablaale,2.073111,45.279044
CCCM-2023-SO220116-0722,Banadir,Mogadishu Dayniile,Shangaani - Xalane,2.073147,45.278714
CCCM-2023-SO220116-0723,Banadir,Mogadishu Dayniile,Shangaani - Xanaano,2.072933,45.27871
CCCM-2023-SO220116-0187,Banadir,Mogadishu Dayniile,Shangare - Maleel,2.0708987,45.2379956
CCCM-2023-SO220116-0800,Banadir,Mogadishu Dayniile,Shibis - Boondheer,2.0688,45.2779
CCCM-2023-SO220116-0801,Banadir,Mogadishu Dayniile,Shibis - Ciiltire 3,2.068802,45.277941
CCCM-2023-SO220116-0802,Banadir,Mogadishu Dayniile,Shibis - Shibis,2.068802,45.277941
CCCM-2023-SO220116-0803,Banadir,Mogadishu Dayniile,Shibis - Xaawo-Taako,2.068802,45.277941
CCCM-2023-SO220116-0323,Banadir,Mogadishu Dayniile,Shiniile - Barakale,2.074913,45.2554665
CCCM-2023-SO220116-0324,Banadir,Mogadishu Dayniile,Shiniile - Hubane,2.0756979,45.2533682
CCCM-2023-SO220116-0896,Banadir,Mogadishu Dayniile,Shirwac - Shurwac,2.09009,45.291393
CCCM-2023-SO220116-0504,Banadir,Mogadishu Dayniile,Sowdo - Dar Alle,2.070675,45.262603
CCCM-2023-SO220116-0505,Banadir,Mogadishu Dayniile,Sowdo - Furqaan2,2.070518,45.262545
CCCM-2023-SO220116-0506,Banadir,Mogadishu Dayniile,Sowdo - Jaale,2.070675,45.262607
CCCM-2023-SO220116-0507,Banadir,Mogadishu Dayniile,Sowdo - Kalsoon2,2.070627,45.262452
CCCM-2023-SO220116-0508,Banadir,Mogadishu Dayniile,Suruqle - Mudey,2.0686231,45.2554174
CCCM-2023-SO220116-0509,Banadir,Mogadishu Dayniile,Suruqle - Riyaaq,2.0683132,45.2557908
CCCM-2023-SO220116-0430,Banadir,Mogadishu Dayniile,Taakulo - Iiroon,2.0905909,45.2542439
CCCM-2023-SO220116-0431,Banadir,Mogadishu Dayniile,Taakulo - Kurbadiid,2.0920554,45.2535506
CCCM-2023-SO220116-0433,Banadir,Mogadishu Dayniile,Taakulo - Naxaiis,2.0903782,45.2544793
CCCM-2023-SO220116-0329,Banadir,Mogadishu Dayniile,Talakeen - Liibaanta Shabeele,2.0739992,45.2537162
CCCM-2023-SO220116-0590,Banadir,Mogadishu Dayniile,Taleex - Baki,2.072072,45.272846
CCCM-2023-SO220116-0592,Banadir,Mogadishu Dayniile,Taleex - Togdheer,2.072072,45.272846
CCCM-2023-SO220116-0636,Banadir,Mogadishu Dayniile,Talo Raac - Allaa Kariim,2.075469,45.274773
CCCM-2023-SO220116-0637,Banadir,Mogadishu Dayniile,Talo Raac - Deeq Alle,2.075397,45.275218
CCCM-2023-SO220116-0638,Banadir,Mogadishu Dayniile,Talo Raac - Sariir,2.075504,45.274994
CCCM-2023-SO220116-0189,Banadir,Mogadishu Dayniile,Talo Wadaag - Sawdo,2.0711764,45.2334502
CCCM-2023-SO220116-1113,Banadir,Mogadishu Dayniile,Talowle - Reys Bar Waqo,2.0988863,45.2894023
CCCM-2023-SO220116-0725,Banadir,Mogadishu Dayniile,Tanaad - Deeqtoon,2.073547,45.275051
CCCM-2023-SO220116-0640,Banadir,Mogadishu Dayniile,Tanaad - Shabeele,2.074973,45.271566
CCCM-2023-SO220116-0641,Banadir,Mogadishu Dayniile,Tanaad - Shabelle,2.074973,45.271566
CCCM-2023-SO220116-0330,Banadir,Mogadishu Dayniile,Tankulan - Isha Beeydhabo,2.0790991,45.2530994
CCCM-2023-SO220116-0435,Banadir,Mogadishu Dayniile,Tifow - Tibtiyaasha,2.0894832,45.2556876
CCCM-2023-SO220116-0190,Banadir,Mogadishu Dayniile,Tiri Nugaal,2.0722022,45.238778
CCCM-2023-SO220116-0331,Banadir,Mogadishu Dayniile,Tookiyo,2.079088,45.2537931
CCCM-2023-SO220116-0805,Banadir,Mogadishu Dayniile,Ubax - Dilaanyooley,2.063998,45.27666
CCCM-2023-SO220116-0332,Banadir,Mogadishu Dayniile,Ufurow - Oofurow,2.0701479,45.2511254
CCCM-2023-SO220116-0989,Banadir,Mogadishu Dayniile,Waabari - Gambler Laawe,2.084159,45.281082
CCCM-2023-SO220116-0192,Banadir,Mogadishu Dayniile,Wadajir - Dugsilow,2.0709816,45.2326112
CCCM-2023-SO220116-0193,Banadir,Mogadishu Dayniile,Wadajir - Durdur,2.0712115,45.2330959
CCCM-2023-SO220116-0194,Banadir,Mogadishu Dayniile,Wadajir - Shiime,2.0709962,45.233258
CCCM-2023-SO220116-0195,Banadir,Mogadishu Dayniile,Walaalaha - Abshirow,2.0693778,45.2435475
CCCM-2023-SO220116-0593,Banadir,Mogadishu Dayniile,Walalaha Iskashi - Alxamdu,2.073263,45.273071
CCCM-2023-SO220116-0594,Banadir,Mogadishu Dayniile,Walalaha Iskashi - Carfon,2.073608,45.271855
CCCM-2023-SO220116-0726,Banadir,Mogadishu Dayniile,Waliyow Cade - Cymis,2.0765567,45.2828919
CCCM-2023-SO220116-0728,Banadir,Mogadishu Dayniile,Waliyow Cade - Shaqalan Bood,2.0765369,45.282898
CCCM-2023-SO220116-0729,Banadir,Mogadishu Dayniile,Waliyow Cade - Waabari,2.0766892,45.2829296
CCCM-2023-SO220116-0596,Banadir,Mogadishu Dayniile,Wanaagsan - Wanaagsan,2.072751,45.273142
CCCM-2023-SO220116-0730,Banadir,Mogadishu Dayniile,Wanbate - Carfoon,2.069484,45.281619
CCCM-2023-SO220116-0731,Banadir,Mogadishu Dayniile,Wanbate - Ileys Nuur,2.069376,45.282232
CCCM-2023-SO220116-0094,Banadir,Mogadishu Dayniile,Waniiniye 2 - Adanyabal2,2.0746663,45.2275739
CCCM-2023-SO220116-0095,Banadir,Mogadishu Dayniile,Waniiniye 2 - Bilaquban,2.0748796,45.2277829
CCCM-2023-SO220116-0097,Banadir,Mogadishu Dayniile,Waniiniye 2 - Shiniile,2.0746562,45.2274058
CCCM-2023-SO220116-0806,Banadir,Mogadishu Dayniile,War Caasho - Awdiinle,2.067516,45.273471
CCCM-2023-SO220116-0807,Banadir,Mogadishu Dayniile,War Caasho - Barwaaqo,2.067608,45.273546
CCCM-2023-SO220116-0808,Banadir,Mogadishu Dayniile,War Caasho - Camalow,2.069628,45.273808
CCCM-2023-SO220116-0809,Banadir,Mogadishu Dayniile,War Caasho - Ceel Ure,2.069595,45.273163
CCCM-2023-SO220116-0810,Banadir,Mogadishu Dayniile,War Caasho - Duceysane,2.067963,45.2737
CCCM-2023-SO220116-0811,Banadir,Mogadishu Dayniile,War Caasho - Golweyn1,2.067695,45.273603
CCCM-2023-SO220116-0812,Banadir,Mogadishu Dayniile,War Caasho - Kudar,2.068684,45.273683
